11/30/2023|MEXTRAC|09|277800000|13523611789.51|48.6811
11/4/2019|MEXTRAC|09|249950000|9058108213.05|36.2397
11/4/2020|MEXTRAC|09|287700000|9440684075.77|32.8143
11/4/2021|MEXTRAC|09|251200000|11272505952.87|44.8746
11/4/2022|MEXTRAC|09|269300000|12074420940.31|44.8363
11/4/2024|MEXTRAC|09|277600000|13731915373.27|49.4666
11/5/2019|MEXTRAC|09|246050000|8890545797.21|36.1331
11/5/2020|MEXTRAC|09|293600000|9916072790.09|33.7741
11/5/2021|MEXTRAC|09|250750000|11228867661.23|44.7811
11/5/2024|MEXTRAC|09|277600000|13717183345.87|49.4135
11/6/2019|MEXTRAC|09|251650000|9135440943.37|36.3022
11/6/2020|MEXTRAC|09|293650000|9966609972.57|33.9404
11/6/2023|MEXTRAC|09|279350000|12843613687.96|45.9768
11/6/2024|MEXTRAC|09|280700000|14044466397.81|50.0337
11/7/2019|MEXTRAC|09|251650000|9202851708.48|36.5700
11/7/2022|MEXTRAC|09|269300000|12005863470.33|44.5817
11/7/2023|MEXTRAC|09|275350000|12547746739.57|45.5702
11/7/2024|MEXTRAC|09|280700000|14139793220.16|50.3733
11/8/2019|MEXTRAC|09|251650000|9105309303.68|36.1824
11/8/2021|MEXTRAC|09|249650000|11152284506.18|44.6717
11/8/2022|MEXTRAC|09|269100000|12038773014.08|44.7372
11/8/2023|MEXTRAC|09|271650000|12343674697.69|45.4396
11/8/2024|MEXTRAC|09|280700000|14076377759.55|50.1474
11/9/2020|MEXTRAC|09|293650000|10219891204.43|34.8030
11/9/2021|MEXTRAC|09|258700000|11575999060.11|44.7468
11/9/2022|MEXTRAC|09|269100000|11991932244.72|44.5631
11/9/2023|MEXTRAC|09|271650000|12375479631.27|45.5567
12/1/2020|MEXTRAC|09|273450000|10260285044.32|37.5216
12/1/2021|MEXTRAC|09|278300000|12138809940.87|43.6177
12/1/2022|MEXTRAC|09|272550000|12375098454.35|45.4049
12/1/2023|MEXTRAC|09|277800000|13491086516.35|48.5640
12/10/2019|MEXTRAC|09|238400000|8441066676.84|35.4072
12/10/2020|MEXTRAC|09|277050000|10594075923.70|38.2389
12/10/2021|MEXTRAC|09|273950000|12186445416.22|44.4842
12/10/2024|MEXTRAC|09|287000000|14492821335.04|50.4976
12/11/2019|MEXTRAC|09|238650000|8560246401.98|35.8695
12/11/2020|MEXTRAC|09|277050000|10613758190.75|38.3099
12/11/2023|MEXTRAC|09|278000000|13655790123.44|49.1215
12/11/2024|MEXTRAC|09|287000000|14484586637.12|50.4689
12/13/2019|MEXTRAC|09|241450000|8917395006.56|36.9327
12/13/2019|MEXTRAC|09|241450000|8917400292.18|36.9327
12/13/2021|MEXTRAC|09|273850000|12041209465.53|43.9701
12/13/2022|MEXTRAC|09|272100000|12189938138.89|44.7995
12/13/2023|MEXTRAC|09|277250000|13794977522.41|49.7565
12/13/2024|MEXTRAC|09|285550000|14481760136.64|50.7153
12/14/2020|MEXTRAC|09|277450000|10612541179.28|38.2503
12/14/2021|MEXTRAC|09|273850000|12201230498.08|44.5544
12/14/2022|MEXTRAC|09|271050000|12054000119.79|44.4715
12/14/2023|MEXTRAC|09|278200000|14415376113.28|51.8166
12/15/2020|MEXTRAC|09|276850000|10596376195.11|38.2748
12/15/2021|MEXTRAC|09|266300000|11827855347.04|44.4155
12/15/2022|MEXTRAC|09|272500000|11953136128.79|43.8647
12/15/2023|MEXTRAC|09|279250000|14524031019.63|52.0109
12/16/2019|MEXTRAC|09|241300000|8958202761.01|37.1248
12/16/2020|MEXTRAC|09|275300000|10603823041.65|38.5173
12/16/2021|MEXTRAC|09|266300000|11827524103.90|44.4143
12/16/2022|MEXTRAC|09|272500000|12026134055.54|44.1326
12/16/2024|MEXTRAC|09|285550000|14296240730.62|50.0656
12/17/2019|MEXTRAC|09|246650000|9174284233.49|37.1956
12/17/2020|MEXTRAC|09|274450000|10705232532.98|39.0061
12/17/2021|MEXTRAC|09|266300000|11948220091.58|44.8675
12/17/2024|MEXTRAC|09|286650000|14269223056.04|49.7793
12/18/2019|MEXTRAC|09|245650000|9303247041.63|37.8720
12/18/2020|MEXTRAC|09|274400000|10623096724.90|38.7139
12/18/2023|MEXTRAC|09|279900000|14734436132.29|52.6418
12/18/2024|MEXTRAC|09|285550000|14053216287.21|49.2146
12/19/2019|MEXTRAC|09|245650000|9204656497.01|37.4706
12/19/2022|MEXTRAC|09|272950000|12101953371.62|44.3376
12/19/2023|MEXTRAC|09|279000000|14665768741.44|52.5655
