SECURITY,DATE,EXCHANGE,Custom,SESSION,Custom.1,VOLUME,VALUE
LIVEPOL1,9/4/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,4,392.04
LIVEPOL1,9/5/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,12,1220
LIVEPOL1,9/5/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,4,408
LIVEPOL1,9/5/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,10,1022
LIVEPOL1,9/8/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,153,15600.6
LIVEPOL1,9/8/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,31,3102.98
LIVEPOL1,9/8/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,20,2035.4
LIVEPOL1,9/8/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1,102
LIVEPOL1,9/9/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,3,305.5
LIVEPOL1,9/9/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,108,11058.4
LIVEPOL1,9/9/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5,510
LIVEPOL1,9/9/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,12,1223.78
LIVEPOL1,9/10/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,28,2856
LIVEPOL1,9/10/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,34,3418.24
LIVEPOL1,9/10/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,13,1326.4
LIVEPOL1,9/11/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2,204.8
LIVEPOL1,9/11/2025,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2,204.8
LIVEPOL1,9/11/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,59,6041.6
LIVEPOL1,9/11/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5,510.3
LIVEPOL1,9/12/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,22,2244
LIVEPOL1,9/12/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,114,11672.8
LIVEPOL1,9/12/2025,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1,102.39
LIVEPOL1,9/15/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,3,306.95
LIVEPOL1,9/15/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,140,14316.55
LIVEPOL1,9/17/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,8,817.3
LIVEPOL1,9/17/2025,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,115,11773.9
LIVEPOL1,9/18/2025,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,172,17523.45
