DATE,BIVA VALUE,BIVA VOLUME,BIVA TRADES,BMV VALUE,BMV VOLUME,BMV TRADES,BIVA VALUE MARKET SHARE,BIVA VOLUME MARKET SHARE,BIVA TRADES MARKET SHARE,BMV VALUE MARKET SHARE,BMV VOLUME MARKET SHARE,BMV TRADES MARKET SHARE
17/11/2020,"1,130,556,527.48","12,834,986","37,917","31,407,718,782.14","496,038,330","618,608",3.47,2.52,5.78,96.53,97.48,94.22
18/11/2020,"1,883,490,186.89","11,984,546","32,305","19,458,888,440.99","455,508,177","534,305",8.83,2.56,5.70,91.17,97.44,94.30
19/11/2020,"2,412,609,164.44","7,763,353","22,559","18,424,322,094.80","827,057,873","393,616",11.58,0.93,5.42,88.42,99.07,94.58
20/11/2020,"909,636,064.61","6,103,626","18,017","13,947,149,729.51","441,818,279","332,768",6.12,1.36,5.14,93.88,98.64,94.86
23/11/2020,"2,248,508,903.37","10,278,287","23,804","17,072,751,612.82","314,080,979","408,240",11.64,3.17,5.51,88.36,96.83,94.49
24/11/2020,"1,251,978,037.37","10,435,853","28,782","19,054,399,759.46","404,304,394","525,023",6.17,2.52,5.20,93.83,97.48,94.80
25/11/2020,"731,194,599.26","5,859,312","22,928","17,220,980,972.38","247,472,513","405,449",4.07,2.31,5.35,95.93,97.69,94.65
26/11/2020,"88,013,256.17","2,923,996","10,172","4,490,000,328.07","282,405,710","187,830",1.92,1.02,5.14,98.08,98.98,94.86
27/11/2020,"503,242,175.38","2,827,099","17,218","9,722,820,093.43","333,687,197","321,772",4.92,0.84,5.08,95.08,99.16,94.92
30/11/2020,"1,416,125,289.71","9,794,647","41,395","39,481,850,666.62","3,110,436,447","736,787","3.46","0.31","5.32","96.54","99.69","94.68"
01/12/2020,"5,562,755,259.66","18,789,290","34,052","27,170,140,808.50","510,489,579","510,741",16.99,3.55,6.25,83.01,96.45,93.75
02/12/2020,"3,104,922,835.62","8,382,017","26,026","16,836,193,673.47","665,953,935","398,224",15.57,1.24,6.13,84.43,98.76,93.87
03/12/2020,"2,712,166,766.50","16,421,411","34,244","20,607,229,053.36","421,446,057","480,699",11.63,3.75,6.65,88.37,96.25,93.35
04/12/2020,"4,820,276,493.07","19,647,341","28,276","21,401,266,428.59","424,895,246","427,346",18.38,4.42,6.21,81.62,95.58,93.79
07/12/2020,"1,073,503,602.19","6,662,174","18,453","15,229,368,572.65","662,731,113","402,495",6.58,1.00,4.38,93.42,99.00,95.62
08/12/2020,"8,742,594,642.54","19,192,381","28,262","21,963,630,411.20","421,772,082","419,933",28.47,4.35,6.31,71.53,95.65,93.69
09/12/2020,"1,511,630,588.50","8,066,993","31,898","13,784,712,581.64","534,976,200","388,925",9.88,1.49,7.58,90.12,98.51,92.42
10/12/2020,"1,714,187,007.81","12,688,338","23,692","15,997,545,822.75","593,306,390","383,458",9.68,2.09,5.82,90.32,97.91,94.18
11/12/2020,"733,790,741.19","8,048,786","24,231","12,610,798,587.94","416,034,132","459,169",5.50,1.90,5.01,94.50,98.10,94.99
14/12/2020,"2,536,665,319.90","16,877,961","29,298","13,348,647,593.52","288,173,995","427,512",15.97,5.53,6.41,84.03,94.47,93.59
15/12/2020,"1,801,246,735.92","14,692,325","31,829","15,791,343,086.56","545,326,048","399,460",10.24,2.62,7.38,89.76,97.38,92.62
16/12/2020,"2,480,477,009.45","11,296,477","24,280","15,030,674,719.62","488,045,522","407,574",14.17,2.26,5.62,85.83,97.74,94.38
17/12/2020,"1,405,952,989.56","11,908,885","34,693","19,719,642,462.45","518,277,717","506,751",6.66,2.25,6.41,93.34,97.75,93.59
18/12/2020,"3,344,635,021.73","15,982,903","33,467","27,881,246,068.72","2,003,545,159","516,981",10.71,0.79,6.08,89.29,99.21,93.92
21/12/2020,"1,027,745,421.81","10,068,048","26,929","10,771,463,447.70","185,331,244","380,261",8.71,5.15,6.61,91.29,94.85,93.39
22/12/2020,"996,244,268.76","5,773,447","20,416","10,043,813,171.91","358,082,378","242,950",9.02,1.59,7.75,90.98,98.41,92.25
23/12/2020,"843,183,876.52","5,785,971","21,114","9,329,934,506.67","180,615,418","270,956",8.29,3.10,7.23,91.71,96.90,92.77
24/12/2020,"489,698,253.02","2,251,374","10,055","3,918,196,397.50","67,663,613","90,711",11.11,3.22,9.98,88.89,96.78,90.02
28/12/2020,"869,693,586.16","3,091,766","16,787","8,482,401,275.65","98,575,781","187,279",9.30,3.04,8.23,90.70,96.96,91.77
29/12/2020,"1,921,317,288.03","9,607,724","20,373","10,215,599,983.13","142,727,928","302,185",15.83,6.31,6.32,84.17,93.69,93.68
30/12/2020,"864,883,467.49","7,463,280","20,305","12,282,369,276.14","152,782,916","285,811",6.58,4.66,6.63,93.42,95.34,93.37
31/12/2020,"2,299,370,115.65","13,903,448","16,310","4,856,620,798.51","91,675,438","203,507",32.13,13.17,7.42,67.87,86.83,92.58
04/01/2021,"1,239,027,693.02","4,890,193","21,316","11,049,933,167.47","140,535,214","295,186",10.08,3.36,6.73,89.92,96.64,93.27
05/01/2021,"909,064,215.82","6,616,095","23,884","12,593,344,150.69","224,270,782","429,731",6.73,2.87,5.27,93.27,97.13,94.73
06/01/2021,"1,383,815,344.31","13,604,510","33,354","17,094,933,469.47","394,791,656","476,025",7.49,3.33,6.55,92.51,96.67,93.45
07/01/2021,"1,289,011,294.50","10,064,062","29,734","18,927,351,471.56","297,888,780","440,817",6.38,3.27,6.32,93.62,96.73,93.68
08/01/2021,"1,343,088,513.76","9,189,797","30,319","23,012,942,696.47","426,051,842","471,453",5.51,2.11,6.04,94.49,97.89,93.96
11/01/2021,"954,374,168.91","5,508,030","23,570","14,047,697,262.19","230,623,963","354,302",6.36,2.33,6.24,93.64,97.67,93.76
12/01/2021,"1,092,257,216.88","8,131,294","26,382","15,914,981,927.94","268,645,052","454,764",6.42,2.94,5.48,93.58,97.06,94.52
13/01/2021,"1,239,613,129.14","7,233,266","22,531","12,979,369,145.24","236,770,065","391,544",8.72,2.96,5.44,91.28,97.04,94.56
14/01/2021,"1,275,064,976.22","10,448,887","28,586","22,625,082,731.19","276,274,911","450,638",5.33,3.64,5.97,94.67,96.36,94.03
15/01/2021,"1,519,284,959.60","7,521,861","24,107","13,410,004,180.33","198,111,082","329,306",10.18,3.66,6.82,89.82,96.34,93.18
18/01/2021,"172,604,722.26","3,709,552","8,588","2,512,469,116.03","63,539,351","152,447",6.43,5.52,5.33,93.57,94.48,94.67
19/01/2021,"1,453,500,427.28","8,910,961","29,749","15,514,454,323.08","291,350,496","453,790",8.57,2.97,6.15,91.43,97.03,93.85
20/01/2021,"2,648,113,531.64","15,223,722","25,162","19,297,037,462.84","286,971,444","366,901",12.07,5.04,6.42,87.93,94.96,93.58
21/01/2021,"1,650,415,870.02","12,344,925","25,243","14,583,422,828.68","251,686,051","375,701",10.17,4.68,6.30,89.83,95.32,93.70
22/01/2021,"2,801,460,535.16","22,038,470","27,081","14,589,754,228.12","245,136,301","387,529",16.11,8.25,6.53,83.89,91.75,93.47
25/01/2021,"1,245,909,804.75","7,502,456","27,883","16,006,409,263.07","269,637,756","378,146",7.22,2.71,6.87,92.78,97.29,93.13
26/01/2021,"1,105,961,575.74","7,244,409","28,897","15,592,732,068.08","294,465,854","399,580",6.62,2.40,6.74,93.38,97.60,93.26
27/01/2021,"1,815,105,094.84","14,614,963","42,889","22,640,846,624.99","326,684,491","529,208",7.42,4.28,7.50,92.58,95.72,92.50
28/01/2021,"2,516,085,940.30","11,610,540","33,654","19,816,032,152.08","248,902,191","477,808",11.27,4.46,6.58,88.73,95.54,93.42
29/01/2021,"2,852,512,731.72","12,170,350","45,885","21,970,468,516.51","482,087,783","605,256",11.49,2.46,7.05,88.51,97.54,92.95
02/02/2021,"2,206,249,607.27","12,929,797","55,106","19,737,187,488.21","440,335,832","649,397",10.05,2.85,7.82,89.95,97.15,92.18
03/02/2021,"5,301,935,638.15","37,346,458","51,176","25,870,558,914.89","876,692,422","555,805",17.01,4.09,8.43,82.99,95.91,91.57
04/02/2021,"1,721,806,930.90","14,419,808","29,784","16,935,845,697.39","297,871,475","389,876",9.23,4.62,7.10,90.77,95.38,92.90
05/02/2021,"1,938,421,352.34","7,221,250","32,866","13,702,744,492.83","178,947,000","358,745",12.39,3.88,8.39,87.61,96.12,91.61
08/02/2021,"1,734,503,710.59","6,974,289","27,752","25,046,949,432.24","243,798,775","346,641",6.48,2.78,7.41,93.52,97.22,92.59
09/02/2021,"1,452,525,198.18","8,251,325","30,180","19,068,100,531.46","245,830,793","376,527",7.08,3.25,7.42,92.92,96.75,92.58
10/02/2021,"1,266,630,174.34","7,803,726","31,650","17,808,921,114.32","228,683,450","399,781",6.64,3.30,7.34,93.36,96.70,92.66
11/02/2021,"1,031,861,400.20","6,236,034","28,180","16,574,948,872.15","238,293,485","440,114",5.86,2.55,6.02,94.14,97.45,93.98
12/02/2021,"1,037,732,502.82","5,791,856","21,307","13,794,303,616.51","160,076,427","283,878",7.00,3.49,6.98,93.00,96.51,93.02
15/02/2021,"25,318,677.28","1,413,226","1,759","1,144,155,241.31","41,470,826","79,710",2.16,3.30,2.16,97.84,96.70,97.84
16/02/2021,"1,286,464,364.90","7,724,868","25,361","18,216,223,660.69","196,657,708","332,515",6.60,3.78,7.09,93.40,96.22,92.91
17/02/2021,"1,128,961,785.76","8,381,447","33,470","18,851,733,276.48","297,363,547","491,068",5.65,2.74,6.38,94.35,97.26,93.62
18/02/2021,"1,353,432,244.93","13,687,171","26,636","21,573,379,931.68","349,397,634","502,058",5.90,3.77,5.04,94.10,96.23,94.96
19/02/2021,"","","","","","",,,,,,
22/02/2021,"1,300,278,756.06","9,654,695","36,045","22,848,766,420.56","358,415,075","507,393",5.38,2.62,6.63,94.62,97.38,93.37
23/02/2021,"2,208,650,403.32","11,018,642","25,354","24,356,980,366.97","296,913,397","503,056",8.31,3.58,4.80,91.69,96.42,95.20
24/02/2021,"1,193,518,091.36","6,351,703","20,437","22,634,196,371.48","269,826,970","417,159",5.01,2.30,4.67,94.99,97.70,95.33
25/02/2021,"2,325,137,877.07","14,093,820","31,176","28,601,569,487.66","370,279,015","503,684",7.52,3.67,5.83,92.48,96.33,94.17
26/02/2021,"1,754,302,629.43","10,047,377","31,514","33,377,855,573.76","557,547,669","563,998",4.99,1.77,5.29,95.01,98.23,94.71
01/03/2021,"723,531,465.56","5,768,869","28,416","20,372,727,917.02","277,762,187","465,482",3.43,2.03,5.75,96.57,97.97,94.25
02/03/2021,"1,331,315,996.88","9,342,472","25,545","19,206,786,557.09","298,717,933","454,064",6.48,3.03,5.33,93.52,96.97,94.67
03/03/2021,"1,658,064,128.55","8,760,626","20,845","24,411,809,575.06","358,767,580","441,724",6.36,2.38,4.51,93.64,97.62,95.49
04/03/2021,"2,004,912,404.95","14,162,440","30,468","24,139,387,092.25","390,253,800","513,971",7.67,3.50,5.60,92.33,96.50,94.40
05/03/2021,"3,123,642,238.86","11,562,422","34,285","32,322,321,543.51","395,125,462","476,843",8.81,2.84,6.71,91.19,97.16,93.29
08/03/2021,"","","","","","",,,,,,
09/03/2021,"1,378,997,995.91","10,654,813","34,035","23,681,827,635.45","381,457,922","465,928",5.50,2.72,6.81,94.50,97.28,93.19
10/03/2021,"951,561,006.65","6,614,175","30,710","17,703,953,871.43","359,811,872","501,987",5.10,1.81,5.77,94.90,98.19,94.23
11/03/2021,"","","","","","",,,,,,
12/03/2021,"877,406,141.03","12,709,759","19,480","19,155,813,454.66","293,842,093","397,034",4.38,4.15,4.68,95.62,95.85,95.32
16/03/2021,"1,359,371,988.04","14,349,217","64,225","20,102,671,999.94","280,557,675","596,086",6.33,4.87,9.73,93.67,95.13,90.27
17/03/2021,"1,286,257,148.04","7,246,570","21,750","15,059,164,950.03","202,747,314","521,172",7.87,3.45,4.01,92.13,96.55,95.99
18/03/2021,"1,058,629,740.48","6,672,693","22,256","22,442,902,219.69","218,121,089","462,516",4.50,2.97,4.59,95.50,97.03,95.41
19/03/2021,"1,081,393,717.33","15,507,318","30,192","36,846,773,779.47","899,322,976","680,101",2.85,1.70,4.25,97.15,98.30,95.75
22/03/2021,"767,025,289.32","6,056,035","16,404","11,618,908,144.97","185,391,796","352,821",6.19,3.16,4.44,93.81,96.84,95.56
23/03/2021,"1,403,509,278.69","12,177,376","20,128","20,062,786,254.47","233,954,840","377,478",6.54,4.95,5.06,93.46,95.05,94.94
24/03/2021,"1,627,178,677.06","9,413,868","20,839","16,885,617,658.55","644,322,342","381,119",8.79,1.44,5.18,91.21,98.56,94.82
25/03/2021,"1,065,992,541.06","6,511,185","18,007","22,551,307,579.27","288,445,429","383,664",4.51,2.21,4.48,95.49,97.79,95.52
26/03/2021,"1,028,857,193.89","10,061,876","17,973","14,532,049,017.46","236,172,113","351,635",6.61,4.09,4.86,93.39,95.91,95.14
29/03/2021,"1,274,330,471.75","7,420,609","26,517","22,571,804,305.96","288,344,686","444,718",5.34,2.51,5.63,94.66,97.49,94.37
30/03/2021,"1,125,309,143.66","5,741,690","24,029","11,576,718,916.60","217,704,194","405,995",8.86,2.57,5.59,91.14,97.43,94.41
31/03/2021,"805,660,976.81","8,417,399","24,881","20,484,243,471.80","348,655,946","411,919",3.78,2.36,5.70,96.22,97.64,94.30
05/04/2021,"1,804,941,094.84","24,043,643","24,078","15,770,024,671.69","163,271,072","342,760",10.27,12.84,6.56,89.73,87.16,93.44
06/04/2021,"1,209,966,991.11","19,271,983","17,756","14,592,001,980.18","167,000,408","339,708",7.66,10.35,4.97,92.34,89.65,95.03
07/04/2021,"1,695,377,387.64","19,675,901","21,684","15,321,449,819.28","224,979,207","435,360",9.96,8.04,4.74,90.04,91.96,95.26
08/04/2021,"2,037,573,522.85","20,569,776","24,115","20,595,960,191.95","223,539,460","433,508",9.00,8.43,5.27,91.00,91.57,94.73
09/04/2021,"948,350,678.14","6,647,162","25,431","13,498,148,415.47","184,735,197","382,557",6.56,3.47,6.23,93.44,96.53,93.77
12/04/2021,"817,849,615.41","5,679,135","19,683","12,600,322,652.61","167,531,300","353,432",6.10,3.28,5.28,93.90,96.72,94.72
13/04/2021,"1,010,771,160.67","6,477,333","24,468","17,255,074,126.44","254,577,306","418,777",5.53,2.48,5.52,94.47,97.52,94.48
14/04/2021,"1,889,218,572.56","10,392,154","23,495","24,074,282,967.99","231,548,802","399,035",7.28,4.30,5.56,92.72,95.70,94.44
15/04/2021,"1,816,093,261.30","10,353,110","25,346","23,791,103,897.22","294,189,364","457,342",7.09,3.40,5.25,92.91,96.60,94.75
16/04/2021,"3,338,263,288.18","10,277,748","23,451","19,027,369,022.64","209,396,927","416,180",14.93,4.68,5.33,85.07,95.32,94.67
19/04/2021,"1,944,292,294.75","6,393,779","19,198","16,902,525,823.78","177,784,634","350,056",10.32,3.47,5.20,89.68,96.53,94.80
20/04/2021,"1,422,049,190.15","9,358,071","30,130","13,473,270,760.46","267,491,945","351,728",9.55,3.38,7.89,90.45,96.62,92.11
21/04/2021,"1,642,842,142.09","10,494,278","25,220","15,635,991,245.05","210,311,338","354,926",9.51,4.75,6.63,90.49,95.25,93.37
22/04/2021,"1,912,354,706.78","11,228,962","34,244","20,961,222,512.89","274,806,652","464,332",8.36,3.93,6.87,91.64,96.07,93.13
23/04/2021,"791,849,145.27","10,074,636","25,612","14,554,573,936.09","226,206,928","396,790",5.16,4.26,6.06,94.84,95.74,93.94
26/04/2021,"654,417,749.54","5,599,550","26,272","13,557,127,405.97","174,985,860","375,588",4.60,3.10,6.54,95.40,96.90,93.46
27/04/2021,"1,684,539,575.39","8,951,868","27,392","15,723,909,088.25","223,937,886","349,728",9.68,3.84,7.26,90.32,96.16,92.74
28/04/2021,"1,404,006,957.70","5,069,717","19,322","15,640,963,192.38","182,170,558","344,131",8.24,2.71,5.32,91.76,97.29,94.68
29/04/2021,"2,822,225,098.54","7,815,415","26,937","17,861,381,903.90","236,034,573","404,167",13.64,3.21,6.25,86.36,96.79,93.75
30/04/2021,"1,157,624,412.95","12,058,770","25,950","20,878,517,696.33","364,473,958","420,126",5.25,3.20,5.82,94.75,96.80,94.18
03/05/2021,"654,949,068.30","4,502,917","18,063","12,237,492,812.21","146,728,390","302,654",5.08,2.98,5.63,94.92,97.02,94.37
04/05/2021,"1,217,931,354.55","6,756,412","23,276","17,131,532,283.39","221,383,695","393,925",6.64,2.96,5.58,93.36,97.04,94.42
05/05/2021,"809,404,258.00","6,122,073","23,381","13,242,628,565.69","167,943,370","337,670",5.76,3.52,6.48,94.24,96.48,93.52
06/05/2021,"1,266,430,484.51","7,674,107","30,754","17,145,747,849.14","314,439,609","460,286",6.88,2.38,6.26,93.12,97.62,93.74
07/05/2021,"2,291,169,140.91","8,309,509","22,684","15,862,754,902.75","173,898,109","359,227",12.62,4.56,5.94,87.38,95.44,94.06
10/05/2021,"1,991,091,867.61","6,555,605","31,885","15,092,723,274.22","221,653,614","509,445",11.65,2.87,5.89,88.35,97.13,94.11
11/05/2021,"2,611,511,399.17","5,616,450","20,137","29,624,101,526.41","234,056,594","352,981",8.10,2.34,5.40,91.90,97.66,94.60
12/05/2021,"5,418,354,615.40","31,455,138","27,027","26,884,584,606.12","285,463,936","435,790",16.77,9.93,5.84,83.23,90.07,94.16
13/05/2021,"1,186,185,117.96","6,859,463","24,576","18,002,611,407.79","224,560,509","393,968",6.18,2.96,5.87,93.82,97.04,94.13
14/05/2021,"844,945,149.70","5,179,724","24,929","21,346,570,606.38","234,962,126","362,444",3.81,2.16,6.44,96.19,97.84,93.56
17/05/2021,"513,824,933.06","4,028,764","14,444","13,255,946,101.98","186,490,405","297,418",3.73,2.11,4.63,96.27,97.89,95.37
18/05/2021,"830,154,614.63","5,016,595","18,605","14,024,656,363.74","259,821,258","375,031",5.59,1.89,4.73,94.41,98.11,95.27
19/05/2021,"3,620,286,249.99","9,439,557","25,229","13,656,535,544.12","262,843,609","417,519",20.95,3.47,5.70,79.05,96.53,94.30
20/05/2021,"1,305,174,433.02","9,271,768","33,667","25,807,333,842.54","439,822,337","504,728",4.81,2.06,6.25,95.19,97.94,93.75
21/05/2021,"894,774,795.85","5,559,440","23,246","14,509,141,312.62","160,926,762","347,084",5.81,3.34,6.28,94.19,96.66,93.72
24/05/2021,"1,203,278,490.35","7,192,646","23,142","9,365,355,409.70","661,876,071","316,656",11.39,1.08,6.81,88.61,98.92,93.19
25/05/2021,"959,288,683.62","5,598,307","25,705","19,682,159,839.43","460,664,195","397,317",4.65,1.20,6.08,95.35,98.80,93.92
26/05/2021,"2,349,697,756.36","9,925,527","31,035","17,370,481,324.23","408,775,980","384,100",11.92,2.37,7.48,88.08,97.63,92.52
27/05/2021,"1,712,316,804.61","15,347,996","41,877","35,558,571,379.65","687,743,962","626,849",4.59,2.18,6.26,95.41,97.82,93.74
28/05/2021,"1,187,179,359.05","6,581,136","23,813","18,058,964,537.87","211,164,833","318,034",6.17,3.02,6.97,93.83,96.98,93.03
31/05/2021,"137,912,963.98","3,363,940","10,788","3,519,670,345.01","81,329,121","137,486",3.77,3.97,7.28,96.23,96.03,92.72
01/06/2021,"1,596,702,710.46","12,176,555","22,708","20,687,489,652.89","245,285,156","425,220",7.17,4.73,5.07,92.83,95.27,94.93
02/06/2021,"1,388,862,074.93","6,751,538","27,204","18,151,932,023.38","245,237,811","483,886",7.11,2.68,5.32,92.89,97.32,94.68
03/06/2021,"1,823,544,528.94","8,700,096","25,573","18,202,367,306.83","218,722,054","373,555",9.11,3.83,6.41,90.89,96.17,93.59
04/06/2021,"1,041,437,913.66","5,445,178","22,212","18,115,610,943.13","195,041,446","327,222",5.44,2.72,6.36,94.56,97.28,93.64
07/06/2021,"4,148,698,792.29","9,620,009","33,356","23,213,373,597.31","256,284,566","480,886",15.16,3.62,6.49,84.84,96.38,93.51
08/06/2021,"904,427,517.81","6,436,396","32,041","15,677,367,536.26","225,434,570","462,606",5.45,2.78,6.48,94.55,97.22,93.52
09/06/2021,"737,661,764.37","12,051,236","36,238","14,927,610,033.17","193,829,229","419,213",4.71,5.85,7.96,95.29,94.15,92.04
10/06/2021,"1,138,381,514.44","4,556,968","20,387","15,399,761,797.72","178,643,784","396,772",6.88,2.49,4.89,93.12,97.51,95.11
11/06/2021,"3,522,513,583.83","8,507,390","26,664","27,245,332,794.99","228,418,169","331,643",11.45,3.59,7.44,88.55,96.41,92.56
14/06/2021,"665,278,450.27","4,288,207","18,333","10,452,080,516.05","130,981,652","285,995",5.98,3.17,6.02,94.02,96.83,93.98
15/06/2021,"3,193,048,382.30","16,934,866","30,919","19,395,330,252.05","236,114,801","400,673",14.14,6.69,7.16,85.86,93.31,92.84
16/06/2021,"1,214,117,287.69","6,372,221","34,101","16,054,621,047.00","204,647,798","424,312",7.03,3.02,7.44,92.97,96.98,92.56
17/06/2021,"3,231,144,898.16","9,055,837","29,096","18,061,829,223.37","234,373,871","476,445",15.17,3.72,5.76,84.83,96.28,94.24
18/06/2021,"2,387,795,597.31","16,170,889","39,280","28,991,166,274.49","565,724,440","525,709",7.61,2.78,6.95,92.39,97.22,93.05
21/06/2021,"1,733,468,543.10","10,159,775","35,222","14,731,755,686.69","136,820,199","420,640",10.53,6.91,7.73,89.47,93.09,92.27
22/06/2021,"1,197,263,198.99","4,554,264","23,923","14,351,701,396.27","154,143,916","348,780",7.70,2.87,6.42,92.30,97.13,93.58
23/06/2021,"2,052,315,094.12","10,045,393","31,660","17,833,528,444.75","249,190,220","395,795",10.32,3.88,7.41,89.68,96.12,92.59
24/06/2021,"2,437,483,805.51","11,682,905","30,450","20,074,655,823.59","238,441,848","381,636",10.83,4.67,7.39,89.17,95.33,92.61
25/06/2021,"2,087,060,071.49","7,059,757","20,487","13,047,237,612.92","164,464,741","320,315",13.79,4.12,6.01,86.21,95.88,93.99
28/06/2021,"926,978,166.94","5,399,871","23,626","13,611,431,963.08","143,491,817","319,144",6.38,3.63,6.89,93.62,96.37,93.11
29/06/2021,"639,880,401.48","6,133,134","28,864","15,878,456,395.76","245,817,886","333,432",3.87,2.43,7.97,96.13,97.57,92.03
30/06/2021,"821,106,479.61","8,757,862","26,550","16,394,284,780.87","286,576,474","418,026",4.77,2.97,5.97,95.23,97.03,94.03
01/07/2021,"1,422,501,892.40","12,203,967","34,297","13,540,887,187.16","202,469,234","320,414",9.51,5.68,9.67,90.49,94.32,90.33
02/07/2021,"963,667,742.77","5,159,938","19,224","10,499,163,707.82","156,499,829","238,195",8.41,3.19,7.47,91.59,96.81,92.53
05/07/2021,"69,785,795.94","702,806","4,181","1,479,058,314.23","41,297,224","101,907",4.51,1.67,3.94,95.49,98.33,96.06
06/07/2021,"1,065,869,883.30","6,335,157","29,871","14,614,468,018.91","197,362,499","322,130",6.80,3.11,8.49,93.20,96.89,91.51
07/07/2021,"4,463,183,927.02","8,292,400","30,089","21,111,449,001.54","214,983,947","392,082",17.45,3.71,7.13,82.55,96.29,92.87
