firm,date,TradeSourceId,Side,instrumentType,Value
UBS,2019-07-11,AT,Buy,equity,4710159.85
UBS,2019-07-11,AT,Cross,equity,235808.29
UBS,2019-07-11,AT,Sell,equity,5468253.75
UBS,2019-07-12,AT,Buy,SIC,77074.77
UBS,2019-07-12,AT,Buy,equity,2548269.5
UBS,2019-07-12,AT,Cross,equity,21731.33
UBS,2019-07-12,AT,Sell,equity,1450592.86
UBS,2019-07-15,AT,Buy,equity,6077223.73
UBS,2019-07-15,AT,Cross,equity,946486.27
UBS,2019-07-15,AT,Sell,equity,1937173.67
UBS,2019-07-16,AT,Buy,equity,4168003.93
UBS,2019-07-16,AT,Cross,equity,51225.55
UBS,2019-07-16,AT,Sell,equity,5095461.09
UBS,2019-07-17,AT,Buy,SIC,12822089.8
UBS,2019-07-17,AT,Buy,equity,10678625.53
UBS,2019-07-17,AT,Cross,equity,882474.19
UBS,2019-07-17,AT,Sell,equity,11917390.98
UBS,2019-07-18,AT,Buy,equity,2038275.67
UBS,2019-07-18,AT,Cross,equity,1363122.08
UBS,2019-07-18,AT,Sell,equity,66460460.45
UBS,2019-07-19,AT,Buy,equity,2549897.19
UBS,2019-07-19,AT,Cross,equity,104388.58
UBS,2019-07-19,AT,Sell,SIC,68276.26
UBS,2019-07-19,AT,Sell,equity,6451256.31
UBS,2019-07-22,AT,Buy,equity,5256487.84
UBS,2019-07-22,AT,Cross,equity,44020.76
UBS,2019-07-22,AT,Sell,SIC,306284
UBS,2019-07-22,AT,Sell,equity,3961116.46
UBS,2019-07-23,AT,Buy,equity,1724722.92
UBS,2019-07-23,AT,Cross,equity,13474.97
UBS,2019-07-23,AT,Sell,equity,3368724.93
UBS,2019-07-24,AT,Buy,equity,7313095.24
UBS,2019-07-24,AT,Cross,equity,195303.55
UBS,2019-07-24,AT,Sell,equity,9156074.41
UBS,2019-07-25,AT,Buy,equity,7675928.53
UBS,2019-07-25,AT,Cross,equity,369676.92
UBS,2019-07-25,AT,Sell,equity,7360674.79
UBS,2019-07-26,AT,Buy,equity,12079502.06
UBS,2019-07-26,AT,Cross,equity,638054.14
UBS,2019-07-26,AT,Sell,equity,4640606.46
UBS,2019-07-29,AT,Buy,equity,6916979.22
UBS,2019-07-29,AT,Cross,equity,16958.26
UBS,2019-07-29,AT,Sell,SIC,20050
UBS,2019-07-29,AT,Sell,equity,5500781.35
UBS,2019-07-30,AT,Buy,equity,695952.9
UBS,2019-07-30,AT,Cross,equity,10672.17
UBS,2019-07-30,AT,Sell,equity,5014013.62
UBS,2019-07-31,AT,Buy,equity,4362216.22
UBS,2019-07-31,AT,Cross,equity,962498.89
UBS,2019-07-31,AT,Sell,equity,2854934.5
UBS,2019-08-01,AT,Buy,equity,4637765.81
UBS,2019-08-01,AT,Cross,equity,52526.08
UBS,2019-08-01,AT,Sell,equity,5417992.72
UBS,2019-08-02,AT,Buy,equity,3493971.83
UBS,2019-08-02,AT,Cross,equity,3394.74
UBS,2019-08-02,AT,Sell,equity,2331591.61
UBS,2019-08-05,AT,Buy,SIC,3031.44
UBS,2019-08-05,AT,Buy,equity,5683473.87
UBS,2019-08-05,AT,Cross,equity,228.25
UBS,2019-08-05,AT,Sell,equity,1644987.23
UBS,2019-08-06,AT,Buy,equity,1421198.47
UBS,2019-08-06,AT,Cross,equity,27012.45
UBS,2019-08-06,AT,Sell,SIC,18439.4
UBS,2019-08-06,AT,Sell,equity,3304880.58
UBS,2019-08-07,AT,Buy,equity,1626167.62
UBS,2019-08-07,AT,Cross,equity,57421.83
UBS,2019-08-07,AT,Sell,SIC,184482.36
UBS,2019-08-07,AT,Sell,equity,9015781.83
UBS,2019-08-08,AT,Buy,SIC,243526.3
UBS,2019-08-08,AT,Buy,equity,728313.96
UBS,2019-08-08,AT,Sell,SIC,16047.78
UBS,2019-08-08,AT,Sell,equity,1464793.02
UBS,2019-08-08,TW,Cross,SIC,1494421456.64
UBS,2019-08-09,AT,Buy,equity,2218501.16
UBS,2019-08-09,AT,Cross,equity,21694.45
UBS,2019-08-09,AT,Sell,equity,986845.2
UBS,2019-08-12,AT,Buy,equity,3014540.55
UBS,2019-08-12,AT,Cross,SIC,583.85
UBS,2019-08-12,AT,Cross,equity,12146.06
UBS,2019-08-12,AT,Sell,SIC,14909.7
UBS,2019-08-12,AT,Sell,equity,1784855.41
UBS,2019-08-12,IO,Cross,SIC,291341.15
UBS,2019-08-12,TW,Cross,SIC,331399698
UBS,2019-08-13,AT,Buy,equity,4662217.94
UBS,2019-08-13,AT,Cross,equity,97042.25
UBS,2019-08-13,AT,Sell,equity,3646380.77
UBS,2019-08-14,AT,Buy,equity,3118545.16
UBS,2019-08-14,AT,Cross,equity,35626.38
UBS,2019-08-14,AT,Sell,SIC,193185.18
UBS,2019-08-14,AT,Sell,equity,1647089.55
UBS,2019-08-14,IO,Cross,SIC,589818021
UBS,2019-08-15,AT,Buy,SIC,1030960.26
UBS,2019-08-15,AT,Buy,equity,6802307.86
UBS,2019-08-15,AT,Cross,equity,90679.36
UBS,2019-08-15,AT,Sell,equity,4415233.04
UBS,2019-08-16,AT,Buy,SIC,248742.65
UBS,2019-08-16,AT,Buy,equity,4363745.32
UBS,2019-08-16,AT,Cross,equity,62625.09
UBS,2019-08-16,AT,Sell,SIC,21168
UBS,2019-08-16,AT,Sell,equity,5960694.48
UBS,2019-08-19,AT,Buy,equity,3823032.44
UBS,2019-08-19,AT,Cross,equity,381700.13
UBS,2019-08-19,AT,Sell,SIC,55135.57
UBS,2019-08-19,AT,Sell,equity,7845002.04
UBS,2019-08-20,AT,Buy,equity,3438497.14
UBS,2019-08-20,AT,Cross,equity,45752.26
UBS,2019-08-20,AT,Sell,equity,6336480.83
UBS,2019-08-21,AT,Buy,equity,5240712.48
UBS,2019-08-21,AT,Cross,equity,116360.41
UBS,2019-08-21,AT,Sell,equity,4661669.17
UBS,2019-08-22,AT,Buy,equity,11753161.68
UBS,2019-08-22,AT,Cross,equity,72486.88
UBS,2019-08-22,AT,Sell,SIC,133742.5
UBS,2019-08-22,AT,Sell,equity,4951318.25
UBS,2019-08-23,AT,Buy,equity,12433681.38
UBS,2019-08-23,AT,Cross,equity,83557.56
UBS,2019-08-23,AT,Sell,equity,5820263.97
UBS,2019-08-26,AT,Buy,equity,4432075.31
UBS,2019-08-26,AT,Cross,equity,84679.79
UBS,2019-08-26,AT,Sell,equity,6891566.87
UBS,2019-08-27,AT,Buy,equity,6000346.78
UBS,2019-08-27,AT,Cross,equity,1002892.4
UBS,2019-08-27,AT,Sell,equity,7214643.58
UBS,2019-08-28,AT,Buy,equity,5827084.66
UBS,2019-08-28,AT,Cross,equity,220626.91
UBS,2019-08-28,AT,Sell,equity,8135405.54
UBS,2019-08-29,AT,Buy,equity,27612437.79
UBS,2019-08-29,AT,Cross,equity,1291082.39
UBS,2019-08-29,AT,Sell,equity,8196180.42
UBS,2019-08-30,AT,Buy,equity,19611420.71
UBS,2019-08-30,AT,Cross,equity,3225820.98
UBS,2019-08-30,AT,Sell,equity,17892191.44
UBS,2019-09-02,AT,Buy,equity,2830499.94
UBS,2019-09-02,AT,Cross,equity,17651.89
UBS,2019-09-02,AT,Sell,equity,1096714.93
UBS,2019-09-03,AT,Buy,equity,9434953.01
UBS,2019-09-03,AT,Cross,equity,179436.4
UBS,2019-09-03,AT,Sell,equity,4927486.23
UBS,2019-09-04,AT,Buy,equity,15840775.17
UBS,2019-09-04,AT,Cross,equity,552660.41
UBS,2019-09-04,AT,Sell,SIC,40909
UBS,2019-09-04,AT,Sell,equity,5790830.27
UBS,2019-09-05,AT,Buy,equity,9185827.83
UBS,2019-09-05,AT,Cross,equity,777219.31
UBS,2019-09-05,AT,Sell,equity,5117439.23
UBS,2019-09-06,AT,Buy,equity,6969546.39
UBS,2019-09-06,AT,Cross,equity,6318.95
UBS,2019-09-06,AT,Sell,equity,2587535.66
UBS,2019-09-09,AT,Buy,equity,7330959.6
UBS,2019-09-09,AT,Cross,equity,112590.84
UBS,2019-09-09,AT,Sell,SIC,183507
UBS,2019-09-09,AT,Sell,equity,6181901.43
UBS,2019-09-09,TW,Cross,SIC,283863280
UBS,2019-09-10,AT,Buy,equity,10314104.91
UBS,2019-09-10,AT,Cross,equity,908859.94
UBS,2019-09-10,AT,Sell,equity,13869592.05
UBS,2019-09-11,AT,Buy,equity,2942954.78
UBS,2019-09-11,AT,Cross,equity,51428.48
UBS,2019-09-11,AT,Sell,equity,3230941.04
UBS,2019-09-11,TW,Cross,SIC,146183.4
UBS,2019-09-12,AT,Buy,equity,6859548.85
UBS,2019-09-12,AT,Cross,equity,79891.45
UBS,2019-09-12,AT,Sell,equity,4901026.95
UBS,2019-09-13,AT,Buy,equity,30200005.43
UBS,2019-09-13,AT,Cross,equity,12347.85
UBS,2019-09-13,AT,Sell,equity,6280209.9
UBS,2019-09-13,TW,Cross,SIC,3782387
UBS,2019-09-17,AT,Buy,equity,7664851.11
UBS,2019-09-17,AT,Cross,equity,10147.94
UBS,2019-09-17,AT,Sell,equity,3686048.14
UBS,2019-09-18,AT,Buy,equity,6964577.43
UBS,2019-09-18,AT,Cross,equity,42494.88
UBS,2019-09-18,AT,Sell,equity,6238101.87
UBS,2019-09-19,AT,Buy,equity,6407920.96
UBS,2019-09-19,AT,Cross,equity,254729.67
UBS,2019-09-19,AT,Sell,equity,4741707.71
UBS,2019-09-20,AT,Buy,equity,6798844.17
UBS,2019-09-20,AT,Sell,equity,3276426.44
UBS,2019-09-23,AT,Buy,equity,5858721.13
UBS,2019-09-23,AT,Cross,equity,258998.97
UBS,2019-09-23,AT,Sell,equity,5544530.02
UBS,2019-09-24,AT,Buy,equity,4371816.19
UBS,2019-09-24,AT,Cross,equity,65064.97
UBS,2019-09-24,AT,Sell,SIC,301175
UBS,2019-09-24,AT,Sell,equity,12356057.04
UBS,2019-09-25,AT,Buy,equity,8806871.18
UBS,2019-09-25,AT,Cross,equity,54762.83
UBS,2019-09-25,AT,Sell,equity,5679608.42
UBS,2019-09-26,AT,Buy,equity,12834560.48
UBS,2019-09-26,AT,Cross,equity,196436.56
UBS,2019-09-26,AT,Sell,SIC,107322
UBS,2019-09-26,AT,Sell,equity,11376742.63
UBS,2019-09-27,AT,Buy,equity,4146528.09
UBS,2019-09-27,AT,Cross,equity,136110.92
UBS,2019-09-27,AT,Sell,SIC,2630002
UBS,2019-09-27,AT,Sell,equity,8456480.88
UBS,2019-09-27,TW,Cross,SIC,1454285.45
UBS,2019-09-30,AT,Buy,equity,2451003.35
UBS,2019-09-30,AT,Cross,equity,197183.76
UBS,2019-09-30,AT,Sell,equity,5723898.35
UBS,2019-10-01,AT,Buy,equity,2496971.02
UBS,2019-10-01,AT,Cross,equity,50693.07
UBS,2019-10-01,AT,Sell,equity,5603645.32
UBS,2019-10-02,AT,Buy,equity,8441174.46
UBS,2019-10-02,AT,Cross,equity,414516.94
UBS,2019-10-02,AT,Sell,SIC,426414.3
UBS,2019-10-02,AT,Sell,equity,13601009.26
UBS,2019-10-03,AT,Buy,equity,7149349.03
UBS,2019-10-03,AT,Cross,equity,82066.09
UBS,2019-10-03,AT,Sell,equity,7776429.83
UBS,2019-10-04,AT,Buy,equity,926347.84
UBS,2019-10-04,AT,Cross,equity,18063.68
UBS,2019-10-04,AT,Sell,equity,4499578.74
UBS,2019-10-07,AT,Buy,equity,7320825.61
UBS,2019-10-07,AT,Cross,equity,21633.88
UBS,2019-10-07,AT,Sell,equity,3456089.93
UBS,2019-10-08,AT,Buy,equity,7516865
UBS,2019-10-08,AT,Cross,equity,95505.05
UBS,2019-10-08,AT,Sell,equity,7458587.88
UBS,2019-10-09,AT,Buy,equity,5827936.93
UBS,2019-10-09,AT,Cross,equity,1082319.3
UBS,2019-10-09,AT,Sell,equity,13472111.23
UBS,2019-10-10,AT,Buy,equity,5244182.45
UBS,2019-10-10,AT,Cross,equity,1048288.04
UBS,2019-10-10,AT,Sell,equity,8539361.49
UBS,2019-10-11,AT,Buy,SIC,132422.5
UBS,2019-10-11,AT,Buy,equity,4582688.62
UBS,2019-10-11,AT,Cross,equity,65266.81
UBS,2019-10-11,AT,Sell,equity,5181385.73
UBS,2019-10-14,AT,Buy,SIC,963691.12
UBS,2019-10-14,AT,Buy,equity,5544159.11
UBS,2019-10-14,AT,Cross,equity,201641.64
UBS,2019-10-14,AT,Sell,SIC,66222.18
UBS,2019-10-14,AT,Sell,equity,6412019.3
UBS,2019-10-15,AT,Buy,equity,4363836.94
UBS,2019-10-15,AT,Cross,equity,1988415.76
UBS,2019-10-15,AT,Sell,equity,4288430.84
UBS,2019-10-16,AT,Buy,SIC,246421.12
UBS,2019-10-16,AT,Buy,equity,2787486.36
UBS,2019-10-16,AT,Cross,equity,676145.87
UBS,2019-10-16,AT,Sell,equity,5123437.5
UBS,2019-10-17,AT,Buy,SIC,900745
UBS,2019-10-17,AT,Buy,equity,1825685.36
UBS,2019-10-17,AT,Cross,equity,24814.06
UBS,2019-10-17,AT,Sell,equity,2567200.59
UBS,2019-10-18,AT,Buy,equity,5728570.81
UBS,2019-10-18,AT,Cross,equity,21308.69
UBS,2019-10-18,AT,Sell,equity,3704222.19
UBS,2019-10-18,IO,Cross,equity,37983610.2
UBS,2019-10-21,AT,Buy,equity,1730432.21
UBS,2019-10-21,AT,Cross,equity,6523.41
UBS,2019-10-21,AT,Sell,equity,1271888.98
UBS,2019-10-22,AT,Buy,equity,2369827.52
UBS,2019-10-22,AT,Cross,equity,25436.14
UBS,2019-10-22,AT,Sell,equity,7234694.43
UBS,2019-10-22,IO,Cross,SIC,3457290
UBS,2019-10-22,TW,Cross,SIC,999694960
UBS,2019-10-23,AT,Buy,equity,3248710.77
UBS,2019-10-23,AT,Cross,equity,26783.04
UBS,2019-10-23,AT,Sell,equity,1548578.17
UBS,2019-10-24,AT,Buy,equity,7702845.44
UBS,2019-10-24,AT,Cross,equity,105072.01
UBS,2019-10-24,AT,Sell,equity,3443407.45
UBS,2019-10-25,AT,Buy,equity,2247513.26
UBS,2019-10-25,AT,Cross,equity,11907.64
UBS,2019-10-25,AT,Sell,equity,2706407.67
UBS,2019-10-25,IO,Cross,SIC,2206100
UBS,2019-10-28,AT,Buy,equity,5635723.7
UBS,2019-10-28,AT,Cross,equity,48731.92
UBS,2019-10-28,AT,Sell,equity,5088928.16
UBS,2019-10-29,AT,Buy,equity,4950438.1
UBS,2019-10-29,AT,Cross,equity,116914.33
UBS,2019-10-29,AT,Sell,equity,8744008.95
UBS,2019-10-30,AT,Buy,equity,6131611.85
UBS,2019-10-30,AT,Cross,equity,87464.74
UBS,2019-10-30,AT,Sell,equity,7292216.2
UBS,2019-10-31,AT,Buy,equity,9681784.24
UBS,2019-10-31,AT,Cross,equity,65476.5
UBS,2019-10-31,AT,Sell,equity,5014319.63
UBS,2019-11-01,AT,Buy,equity,1359063.46
UBS,2019-11-01,AT,Cross,equity,27318.14
UBS,2019-11-01,AT,Sell,equity,2116146.22
UBS,2019-11-04,AT,Buy,equity,2307074.63
UBS,2019-11-04,AT,Cross,equity,645.22
UBS,2019-11-04,AT,Sell,equity,1198779.74
UBS,2019-11-05,AT,Buy,equity,4228765.24
UBS,2019-11-05,AT,Cross,equity,87869.79
UBS,2019-11-05,AT,Sell,equity,4825184.9
UBS,2019-11-06,AT,Buy,equity,3088722.92
UBS,2019-11-06,AT,Cross,equity,27207.68
UBS,2019-11-06,AT,Sell,equity,7611149.68
UBS,2019-11-07,AT,Buy,equity,3328478.07
UBS,2019-11-07,AT,Cross,equity,7148.87
UBS,2019-11-07,AT,Sell,equity,3699732.11
UBS,2019-11-07,TW,Cross,SIC,365825
UBS,2019-11-08,AT,Buy,equity,5874770.79
UBS,2019-11-08,AT,Cross,equity,6784188.61
UBS,2019-11-08,AT,Sell,equity,3447939.13
UBS,2019-11-11,AT,Buy,equity,3584742.16
UBS,2019-11-11,AT,Cross,equity,236779.24
UBS,2019-11-11,AT,Sell,equity,615470.98
UBS,2019-11-12,AT,Buy,equity,5082521.69
UBS,2019-11-12,AT,Cross,equity,40503.63
UBS,2019-11-12,AT,Sell,equity,8290997.18
UBS,2019-11-13,AT,Buy,equity,7264243.66
UBS,2019-11-13,AT,Cross,equity,952698.84
UBS,2019-11-13,AT,Sell,equity,2616313.65
UBS,2019-11-13,TW,Cross,SIC,120024
UBS,2019-11-14,AT,Buy,equity,10231363.59
UBS,2019-11-14,AT,Cross,equity,2598.39
UBS,2019-11-14,AT,Sell,equity,6266496.26
UBS,2019-11-15,AT,Buy,equity,1334792.29
UBS,2019-11-15,AT,Cross,equity,405834.66
UBS,2019-11-15,AT,Sell,equity,7078612.83
UBS,2019-11-19,AT,Buy,equity,2707995.21
UBS,2019-11-19,AT,Cross,equity,11137.15
UBS,2019-11-19,AT,Sell,equity,2511295.05
UBS,2019-11-20,AT,Buy,equity,3352609.32
UBS,2019-11-20,AT,Cross,equity,89325.32
UBS,2019-11-20,AT,Sell,equity,4492724.47
UBS,2019-11-21,AT,Buy,equity,4201216.46
UBS,2019-11-21,AT,Cross,equity,40093.38
UBS,2019-11-21,AT,Sell,SIC,38581.2
UBS,2019-11-21,AT,Sell,equity,4828762.53
UBS,2019-11-22,AT,Buy,equity,1305076.66
UBS,2019-11-22,AT,Cross,equity,389279.33
UBS,2019-11-22,AT,Sell,equity,1418298.39
UBS,2019-11-25,AT,Buy,equity,7901820.3
UBS,2019-11-25,AT,Cross,equity,7776.16
UBS,2019-11-25,AT,Sell,equity,4853990.47
UBS,2019-11-25,TW,Cross,SIC,162733.29
UBS,2019-11-26,AT,Buy,equity,8185086.3
UBS,2019-11-26,AT,Cross,equity,141210.61
UBS,2019-11-26,AT,Sell,equity,4315181.14
UBS,2019-11-27,AT,Buy,equity,1497104.61
UBS,2019-11-27,AT,Cross,equity,1446175.88
UBS,2019-11-27,AT,Sell,equity,8581822.99
UBS,2019-11-28,AT,Buy,equity,381928.54
UBS,2019-11-28,AT,Sell,equity,372110.62
UBS,2019-11-29,AT,Buy,equity,681529.83
UBS,2019-11-29,AT,Cross,equity,3613.15
UBS,2019-11-29,AT,Sell,equity,3133859.97
UBS,2019-11-29,TW,Cross,SIC,49014610
UBS,2019-12-02,AT,Buy,equity,9455329.52
UBS,2019-12-02,AT,Cross,equity,69324.94
UBS,2019-12-02,AT,Sell,equity,6088087.13
UBS,2019-12-03,AT,Buy,equity,3020736.19
UBS,2019-12-03,AT,Cross,equity,69630.8
UBS,2019-12-03,AT,Sell,SIC,702815.75
UBS,2019-12-03,AT,Sell,equity,9373622.05
UBS,2019-12-03,TW,Cross,SIC,13875025.5
UBS,2019-12-04,AT,Buy,equity,4632769.57
UBS,2019-12-04,AT,Cross,equity,158057.74
UBS,2019-12-04,AT,Sell,equity,11240020.25
UBS,2019-12-05,AT,Buy,equity,6666884.35
UBS,2019-12-05,AT,Cross,equity,71389.74
UBS,2019-12-05,AT,Sell,SIC,21387
UBS,2019-12-05,AT,Sell,equity,3322570.72
UBS,2019-12-06,AT,Buy,equity,4826838.52
UBS,2019-12-06,AT,Cross,equity,795126.77
UBS,2019-12-06,AT,Sell,equity,3984490.48
UBS,2019-12-09,AT,Buy,equity,9075321.81
UBS,2019-12-09,AT,Cross,equity,95564.01
UBS,2019-12-09,AT,Sell,equity,12614531.98
UBS,2019-12-10,AT,Buy,SIC,283369.44
UBS,2019-12-10,AT,Buy,equity,11862044.5
UBS,2019-12-10,AT,Cross,equity,153504.45
UBS,2019-12-10,AT,Sell,equity,11627205.34
UBS,2019-12-11,AT,Buy,equity,6980217.45
UBS,2019-12-11,AT,Cross,equity,153395.27
UBS,2019-12-11,AT,Sell,SIC,31681.6
UBS,2019-12-11,AT,Sell,equity,3630106.01
UBS,2019-12-13,AT,Buy,equity,10371516.96
UBS,2019-12-13,AT,Cross,equity,140557.43
UBS,2019-12-13,AT,Sell,equity,3046531.08
UBS,2019-12-16,AT,Buy,equity,8537922.15
UBS,2019-12-16,AT,Cross,equity,261648.22
UBS,2019-12-16,AT,Sell,equity,6759340.9
UBS,2019-12-17,AT,Buy,equity,12914757.02
UBS,2019-12-17,AT,Cross,equity,85515.7
UBS,2019-12-17,AT,Sell,equity,2434249.05
UBS,2019-12-18,AT,Buy,equity,17852213.26
UBS,2019-12-18,AT,Cross,equity,2578566.71
UBS,2019-12-18,AT,Sell,equity,5579231.81
UBS,2019-12-19,AT,Buy,equity,8306759.94
UBS,2019-12-19,AT,Cross,equity,56840.73
UBS,2019-12-19,AT,Sell,equity,7329396.1
UBS,2019-12-20,AT,Buy,equity,2490980.87
UBS,2019-12-20,AT,Cross,equity,165160.83
UBS,2019-12-20,AT,Sell,equity,10021920.64
UBS,2019-12-23,AT,Buy,equity,32035287.15
UBS,2019-12-23,AT,Cross,equity,715452.8
UBS,2019-12-23,AT,Sell,equity,2963107.13
UBS,2019-12-24,AT,Buy,equity,267651.59
UBS,2019-12-24,AT,Cross,equity,59769.31
UBS,2019-12-24,AT,Sell,equity,1161990.89
UBS,2019-12-26,AT,Buy,equity,10710907.77
UBS,2019-12-26,AT,Cross,equity,7728.08
UBS,2019-12-26,AT,Sell,equity,1078035.2
UBS,2019-12-27,AT,Buy,equity,1951261.93
UBS,2019-12-27,AT,Cross,equity,10564.57
UBS,2019-12-27,AT,Sell,equity,5181493.29
UBS,2019-12-30,AT,Buy,SIC,3206537
UBS,2019-12-30,AT,Buy,equity,1055505.58
UBS,2019-12-30,AT,Cross,equity,140731.01
UBS,2019-12-30,AT,Sell,equity,6049576.91
UBS,2019-12-31,AT,Buy,equity,875089.49
UBS,2019-12-31,AT,Cross,equity,14465.37
UBS,2019-12-31,AT,Sell,equity,670255.99
UBS,2020-01-02,AT,Buy,equity,1259246.85
UBS,2020-01-02,AT,Cross,equity,18001.18
UBS,2020-01-02,AT,Sell,equity,1943916.19
UBS,2020-01-03,AT,Buy,equity,3675760.74
UBS,2020-01-03,AT,Cross,equity,864775.61
UBS,2020-01-03,AT,Sell,equity,938725.73
UBS,2020-01-06,AT,Buy,equity,4776016.66
UBS,2020-01-06,AT,Cross,equity,107821.51
UBS,2020-01-06,AT,Sell,SIC,2011023.3
UBS,2020-01-06,AT,Sell,equity,9612678.55
UBS,2020-01-07,AT,Buy,SIC,271696.3
UBS,2020-01-07,AT,Buy,equity,10548480.17
UBS,2020-01-07,AT,Cross,equity,1005097.69
UBS,2020-01-07,AT,Sell,equity,7583776.93
UBS,2020-01-08,AT,Buy,SIC,20582.32
UBS,2020-01-08,AT,Buy,equity,4304006.86
UBS,2020-01-08,AT,Cross,equity,10321.09
UBS,2020-01-08,AT,Sell,equity,14233623.41
UBS,2020-01-09,AT,Buy,equity,9726510.7
UBS,2020-01-09,AT,Cross,equity,2291950.69
UBS,2020-01-09,AT,Sell,equity,14106721.49
UBS,2020-01-09,TW,Cross,SIC,1546985380.72
UBS,2020-01-10,AT,Buy,equity,2005439.62
UBS,2020-01-10,AT,Cross,equity,2336299.77
UBS,2020-01-10,AT,Sell,SIC,13406.8
UBS,2020-01-10,AT,Sell,equity,2926585.65
UBS,2020-01-13,AT,Buy,equity,3719617.88
UBS,2020-01-13,AT,Cross,equity,1016090.13
UBS,2020-01-13,AT,Sell,equity,6598535.49
UBS,2020-01-13,TW,Cross,SIC,198595.24
UBS,2020-01-14,AT,Buy,equity,10633435.42
UBS,2020-01-14,AT,Cross,equity,208880.07
UBS,2020-01-14,AT,Sell,SIC,5933.28
UBS,2020-01-14,AT,Sell,equity,9002254.65
UBS,2020-01-14,TW,Cross,SIC,517391.12
UBS,2020-01-15,AT,Buy,SIC,1498995.05
UBS,2020-01-15,AT,Buy,equity,3250098.98
UBS,2020-01-15,AT,Cross,equity,107961.96
UBS,2020-01-15,AT,Sell,equity,10164614.63
UBS,2020-01-15,TW,Cross,SIC,3468888.8
UBS,2020-01-16,AT,Buy,equity,20355269.76
UBS,2020-01-16,AT,Cross,equity,1814354.72
UBS,2020-01-16,AT,Sell,SIC,43432.2
UBS,2020-01-16,AT,Sell,equity,11445509.67
UBS,2020-01-17,AT,Buy,equity,10816651
UBS,2020-01-17,AT,Cross,equity,1298414.87
UBS,2020-01-17,AT,Sell,equity,18063468.74
UBS,2020-01-17,TW,Cross,SIC,22509450
UBS,2020-01-20,AT,Buy,equity,821410.47
UBS,2020-01-20,AT,Cross,equity,61.74
UBS,2020-01-20,AT,Sell,equity,2149880.51
UBS,2020-01-21,AT,Buy,SIC,89084.8
UBS,2020-01-21,AT,Buy,equity,18605747.6
UBS,2020-01-21,AT,Cross,equity,78508.85
UBS,2020-01-21,AT,Sell,equity,19769711.32
UBS,2020-01-22,AT,Buy,equity,20329452.94
UBS,2020-01-22,AT,Cross,equity,4556274.28
UBS,2020-01-22,AT,Sell,equity,35533313.59
UBS,2020-01-22,TW,Cross,SIC,216979.62
UBS,2020-01-23,AT,Buy,equity,6902988.87
UBS,2020-01-23,AT,Cross,equity,43957.31
UBS,2020-01-23,AT,Sell,equity,8256688.59
UBS,2020-01-24,AT,Buy,equity,35951138.94
UBS,2020-01-24,AT,Cross,equity,8842889.83
UBS,2020-01-24,AT,Sell,equity,10969441.87
UBS,2020-01-24,TW,Cross,SIC,72175351.62
UBS,2020-01-27,AT,Buy,equity,9305482.9
UBS,2020-01-27,AT,Cross,equity,107316.41
UBS,2020-01-27,AT,Sell,equity,9413652.86
UBS,2020-01-28,AT,Buy,equity,36241759.5
UBS,2020-01-28,AT,Cross,equity,9827800.46
UBS,2020-01-28,AT,Sell,equity,11081190.74
UBS,2020-01-29,AT,Buy,equity,14042483.34
UBS,2020-01-29,AT,Cross,equity,1828422.85
UBS,2020-01-29,AT,Sell,equity,8562999.57
UBS,2020-01-30,AT,Buy,equity,38836948.89
UBS,2020-01-30,AT,Cross,equity,20673927.46
UBS,2020-01-30,AT,Sell,SIC,1569166.56
UBS,2020-01-30,AT,Sell,equity,10659113.43
UBS,2020-01-31,AT,Buy,equity,6964176.62
UBS,2020-01-31,AT,Cross,equity,210374.72
UBS,2020-01-31,AT,Sell,equity,8774602.02
UBS,2020-02-04,AT,Buy,equity,16730318.02
UBS,2020-02-04,AT,Cross,equity,3140607.37
UBS,2020-02-04,AT,Sell,equity,17638612.77
UBS,2020-02-04,TW,Cross,SIC,2290256.94
UBS,2020-02-05,AT,Buy,equity,5549927.27
UBS,2020-02-05,AT,Cross,equity,2572028.96
UBS,2020-02-05,AT,Sell,equity,9239719.88
UBS,2020-02-05,TW,Cross,SIC,499952106.78
UBS,2020-02-06,AT,Buy,equity,7844778.95
UBS,2020-02-06,AT,Cross,equity,252610.41
UBS,2020-02-06,AT,Sell,equity,13331659.99
UBS,2020-02-07,AT,Buy,equity,3462762.99
UBS,2020-02-07,AT,Cross,equity,969.5
UBS,2020-02-07,AT,Sell,equity,4877203.14
UBS,2020-02-10,AT,Buy,equity,18326807.39
UBS,2020-02-10,AT,Cross,equity,23644.69
UBS,2020-02-10,AT,Sell,equity,3699164.85
UBS,2020-02-11,AT,Buy,SIC,106960.1
UBS,2020-02-11,AT,Buy,equity,7777445.27
UBS,2020-02-11,AT,Cross,equity,36934.77
UBS,2020-02-11,AT,Sell,equity,4963726.91
UBS,2020-02-12,AT,Buy,equity,9277919.11
UBS,2020-02-12,AT,Cross,equity,214777.45
UBS,2020-02-12,AT,Sell,SIC,102850
UBS,2020-02-12,AT,Sell,equity,23227034.91
UBS,2020-02-13,AT,Buy,equity,7607360.85
UBS,2020-02-13,AT,Cross,equity,1339333.19
UBS,2020-02-13,AT,Sell,equity,4142583.49
UBS,2020-02-13,TW,Cross,SIC,5155960
UBS,2020-02-14,AT,Buy,equity,2591527.72
UBS,2020-02-14,AT,Cross,equity,1033117.99
UBS,2020-02-14,AT,Sell,equity,3364395.61
