Date,Price,Gain/Loss,Percentage,YTD
03/09/2004,32.65,-0.43,-1.299879081,28.74605678
07/09/2004,32.06,-0.59,-1.80704441,26.41955836
08/09/2004,32.05,-0.01,-0.031191516,26.38012618
09/09/2004,33.49,1.44,4.492979719,32.05835962
10/09/2004,32.54,-0.95,-2.836667662,28.31230284
13/09/2004,33.16,0.62,1.905347265,30.75709779
14/09/2004,33.76,0.6,1.809408926,33.12302839
15/09/2004,33.46,-0.3,-0.888625592,31.94006309
16/09/2004,33,-0.46,-1.374775852,30.12618297
17/09/2004,34.45,1.45,4.393939394,35.84384858
20/09/2004,35.22,0.77,2.235123367,38.88012618
21/09/2004,35.59,0.37,1.050539466,40.33911672
22/09/2004,36.77,1.18,3.315538072,44.99211356
23/09/2004,36.83,0.06,0.163176503,45.22870662
24/09/2004,37.13,0.3,0.814553353,46.41167192
27/09/2004,37.42,0.29,0.781039591,47.55520505
28/09/2004,37.46,0.04,0.106894709,47.71293375
29/09/2004,37.09,-0.37,-0.987720235,46.25394322
30/09/2004,37.34,0.25,0.674036128,47.23974763
01/10/2004,37.74,0.4,1.071237279,48.8170347
04/10/2004,37.52,-0.22,-0.582935877,47.94952681
05/10/2004,38.25,0.73,1.945628998,50.82807571
06/10/2004,38.88,0.63,1.647058824,53.31230284
07/10/2004,39.56,0.68,1.748971193,55.99369085
08/10/2004,40.32,0.76,1.921132457,58.99053628
11/10/2004,40.63,0.31,0.768849206,60.21293375
12/10/2004,40.05,-0.58,-1.427516613,57.92586751
13/10/2004,39.92,-0.13,-0.324594257,57.41324921
14/10/2004,41.14,1.22,3.056112224,62.22397476
15/10/2004,41.33,0.19,0.461837628,62.97318612
18/10/2004,40.44,-0.89,-2.153399468,59.4637224
19/10/2004,40,-0.44,-1.088031652,57.72870662
20/10/2004,41.13,1.13,2.825,62.18454259
21/10/2004,41.53,0.4,0.972526137,63.76182965
22/10/2004,42.18,0.65,1.565133638,66.32492114
25/10/2004,42.09,-0.09,-0.213371266,65.97003155
26/10/2004,41.67,-0.42,-0.997861725,64.31388013
27/10/2004,40.02,-1.65,-3.959683225,57.80757098
28/10/2004,39.03,-0.99,-2.473763118,53.90378549
29/10/2004,38.98,-0.05,-0.128106585,53.70662461
01/11/2004,36.4,-2.58,-6.618778861,43.53312303
02/11/2004,35.8,-0.6,-1.648351648,41.16719243
03/11/2004,36.29,0.49,1.368715084,43.09936909
04/11/2004,34.77,-1.52,-4.188481675,37.10567823
05/11/2004,35.23,0.46,1.32297958,38.91955836
08/11/2004,34.55,-0.68,-1.930173148,36.23817035
09/11/2004,33,-1.55,-4.486251809,30.12618297
10/11/2004,34,1,3.03030303,34.06940063
12/11/2004,31.83,-2.17,-6.382352941,25.5126183
16/11/2004,30.58,-1.25,-3.927112787,20.58359621
17/11/2004,30.37,-0.21,-0.686723349,19.7555205
18/11/2004,30.12,-0.25,-0.82318077,18.76971609
19/11/2004,32.3,2.18,7.237715803,27.3659306
22/11/2004,31.95,-0.35,-1.083591331,25.98580442
23/11/2004,32.29,0.34,1.064162754,27.32649842
24/11/2004,32.48,0.19,0.588417467,28.07570978
29/11/2004,33.42,0.94,2.89408867,31.78233438
30/11/2004,33.06,-0.36,-1.077199282,30.36277603
01/12/2004,28.02,-5.04,-15.24500907,10.48895899
02/12/2004,26.09,-1.93,-6.887937188,2.878548896
03/12/2004,25.7,-0.39,-1.494825604,1.340694006
06/12/2004,27.12,1.42,5.525291829,6.940063091
07/12/2004,26.01,-1.11,-4.092920354,2.563091483
08/12/2004,26.7,0.69,2.652825836,5.283911672
09/12/2004,27.36,0.66,2.471910112,7.886435331
10/12/2004,25.61,-1.75,-6.39619883,0.985804416
13/12/2004,26.27,0.66,2.577118313,3.588328076
14/12/2004,27.46,1.19,4.529881995,8.280757098
15/12/2004,30.11,2.65,9.650400583,18.73028391
16/12/2004,29.84,-0.27,-0.896712056,17.66561514
17/12/2004,31.1,1.26,4.222520107,22.6340694
20/12/2004,30.5,-0.6,-1.92926045,20.2681388
21/12/2004,30.44,-0.06,-0.196721311,20.03154574
22/12/2004,29.11,-1.33,-4.369250986,14.78706625
23/12/2004,29.01,-0.1,-0.343524562,14.39274448
29/12/2004,28.64,-0.37,-1.275422268,12.93375394
30/12/2004,28.8,0.16,0.558659218,13.56466877
04/01/2005,28.91,0.11,0.381944444,0.381944444
05/01/2005,29.69,0.78,2.698028364,3.090277778
06/01/2005,31.4,1.71,5.759514988,9.027777778
07/01/2005,31.23,-0.17,-0.541401274,8.4375
10/01/2005,31.84,0.61,1.95325008,10.55555556
11/01/2005,31.56,-0.28,-0.879396985,9.583333333
12/01/2005,31.45,-0.11,-0.348542459,9.201388889
13/01/2005,32.93,1.48,4.705882353,14.34027778
14/01/2005,32.93,0,0,14.34027778
18/01/2005,32.6,-0.33,-1.002125721,13.19444444
19/01/2005,31.7,-0.9,-2.760736196,10.06944444
20/01/2005,30.98,-0.72,-2.271293375,7.569444444
24/01/2005,32.8,1.82,5.874757908,13.88888889
25/01/2005,33.58,0.78,2.37804878,16.59722222
26/01/2005,33.4,-0.18,-0.536033353,15.97222222
27/01/2005,33.39,-0.01,-0.02994012,15.9375
28/01/2005,32.03,-1.36,-4.073075771,11.21527778
31/01/2005,32.51,0.48,1.498595067,12.88194444
01/02/2005,31.88,-0.63,-1.937865272,10.69444444
02/02/2005,31.43,-0.45,-1.411543287,9.131944444
03/02/2005,31.22,-0.21,-0.668151448,8.402777778
04/02/2005,31.16,-0.06,-0.192184497,8.194444444
07/02/2005,30.48,-0.68,-2.182284981,5.833333333
08/02/2005,30.27,-0.21,-0.688976378,5.104166667
11/02/2005,31.92,1.65,5.450941526,10.83333333
14/02/2005,32.1,0.18,0.563909774,11.45833333
15/02/2005,32.21,0.11,0.342679128,11.84027778
16/02/2005,32.67,0.46,1.428127911,13.4375
17/02/2005,32.69,0.02,0.061218243,13.50694444
18/02/2005,33.46,0.77,2.355460385,16.18055556
22/02/2005,35.12,1.66,4.961147639,21.94444444
23/02/2005,35,-0.12,-0.341685649,21.52777778
24/02/2005,35.4,0.4,1.142857143,22.91666667
25/02/2005,35.44,0.04,0.11299435,23.05555556
28/02/2005,35.84,0.4,1.128668172,24.44444444
01/03/2005,35.53,-0.31,-0.864955357,23.36805556
02/03/2005,36.63,1.1,3.095975232,27.1875
03/03/2005,37.96,1.33,3.630903631,31.80555556
04/03/2005,37.46,-0.5,-1.317175975,30.06944444
07/03/2005,37.03,-0.43,-1.147891084,28.57638889
08/03/2005,37.82,0.79,2.133405347,31.31944444
09/03/2005,38.6,0.78,2.062400846,34.02777778
10/03/2005,37.42,-1.18,-3.056994819,29.93055556
11/03/2005,37.94,0.52,1.389631213,31.73611111
14/03/2005,38.01,0.07,0.184501845,31.97916667
15/03/2005,38.28,0.27,0.710339384,32.91666667
16/03/2005,39.27,0.99,2.586206897,36.35416667
17/03/2005,39.73,0.46,1.171377642,37.95138889
18/03/2005,40.07,0.34,0.855776491,39.13194444
21/03/2005,40.13,0.06,0.149737959,39.34027778
22/03/2005,38.56,-1.57,-3.912285074,33.88888889
29/03/2005,37.38,-1.18,-3.060165975,29.79166667
30/03/2005,37.54,0.16,0.428036383,30.34722222
31/03/2005,38.82,1.28,3.409696324,34.79166667
01/04/2005,41.51,2.69,6.929417826,44.13194444
04/04/2005,42.09,0.58,1.397253674,46.14583333
05/04/2005,41.6,-0.49,-1.164172012,44.44444444
06/04/2005,41.96,0.36,0.865384615,45.69444444
07/04/2005,41.37,-0.59,-1.406101049,43.64583333
08/04/2005,40.13,-1.24,-2.997341068,39.34027778
11/04/2005,39.52,-0.61,-1.520059806,37.22222222
12/04/2005,38.58,-0.94,-2.37854251,33.95833333
13/04/2005,37.41,-1.17,-3.032659409,29.89583333
14/04/2005,37.84,0.43,1.149425287,31.38888889
15/04/2005,37.23,-0.61,-1.61205074,29.27083333
18/04/2005,37.03,-0.2,-0.537201182,28.57638889
19/04/2005,38.76,1.73,4.671887659,34.58333333
20/04/2005,40.11,1.35,3.482972136,39.27083333
21/04/2005,40.08,-0.03,-0.074794316,39.16666667
22/04/2005,41.61,1.53,3.817365269,44.47916667
25/04/2005,40.21,-1.4,-3.364575823,39.61805556
26/04/2005,41.57,1.36,3.382243223,44.34027778
27/04/2005,39.62,-1.95,-4.690882848,37.56944444
28/04/2005,39.81,0.19,0.47955578,38.22916667
29/04/2005,38.6,-1.21,-3.039437327,34.02777778
03/05/2005,39.51,0.91,2.357512953,37.1875
04/05/2005,39.7,0.19,0.480890914,37.84722222
06/05/2005,41.39,1.69,4.256926952,43.71527778
09/05/2005,41.8,0.41,0.990577434,45.13888889
10/05/2005,41.87,0.07,0.167464115,45.38194444
11/05/2005,40.68,-1.19,-2.842130404,41.25
12/05/2005,38.59,-2.09,-5.137659784,33.99305556
13/05/2005,38.43,-0.16,-0.414615185,33.4375
16/05/2005,38.63,0.2,0.52042675,34.13194444
17/05/2005,39.02,0.39,1.009578048,35.48611111
18/05/2005,37.85,-1.17,-2.998462327,31.42361111
19/05/2005,37.95,0.1,0.264200793,31.77083333
20/05/2005,38.78,0.83,2.187088274,34.65277778
23/05/2005,38.88,0.1,0.257864879,35
24/05/2005,39.16,0.28,0.720164609,35.97222222
25/05/2005,39.85,0.69,1.762002043,38.36805556
26/05/2005,40.22,0.37,0.928481807,39.65277778
27/05/2005,40.36,0.14,0.34808553,40.13888889
31/05/2005,40.52,0.16,0.396432111,40.69444444
01/06/2005,42.16,1.64,4.047384008,46.38888889
02/06/2005,42.09,-0.07,-0.166034156,46.14583333
03/06/2005,43.04,0.95,2.257068187,49.44444444
06/06/2005,42.81,-0.23,-0.534386617,48.64583333
07/06/2005,42.13,-0.68,-1.588413922,46.28472222
08/06/2005,41.19,-0.94,-2.231189176,43.02083333
09/06/2005,42.13,0.94,2.282107308,46.28472222
10/06/2005,42.08,-0.05,-0.118680275,46.11111111
13/06/2005,43.01,0.93,2.210076046,49.34027778
14/06/2005,43.44,0.43,0.999767496,50.83333333
15/06/2005,44.02,0.58,1.335174954,52.84722222
16/06/2005,44.4,0.38,0.86324398,54.16666667
17/06/2005,46.1,1.7,3.828828829,60.06944444
20/06/2005,46.6,0.5,1.084598698,61.80555556
21/06/2005,46,-0.6,-1.287553648,59.72222222
22/06/2005,45.38,-0.62,-1.347826087,57.56944444
23/06/2005,46.3,0.92,2.027324813,60.76388889
24/06/2005,46.36,0.06,0.129589633,60.97222222
27/06/2005,46.9,0.54,1.164797239,62.84722222
28/06/2005,45.49,-1.41,-3.006396588,57.95138889
29/06/2005,44.49,-1,-2.198285337,54.47916667
30/06/2005,44.2,-0.29,-0.651831872,53.47222222
01/07/2005,45.68,1.48,3.34841629,58.61111111
05/07/2005,46.58,0.9,1.970227671,61.73611111
06/07/2005,47.69,1.11,2.382996994,65.59027778
07/07/2005,47.43,-0.26,-0.54518767,64.6875
08/07/2005,47.36,-0.07,-0.147585916,64.44444444
11/07/2005,46.2,-1.16,-2.449324324,60.41666667
12/07/2005,47.62,1.42,3.073593074,65.34722222
13/07/2005,46.8,-0.82,-1.721965561,62.5
14/07/2005,45.17,-1.63,-3.482905983,56.84027778
15/07/2005,45.4,0.23,0.509187514,57.63888889
18/07/2005,44.55,-0.85,-1.872246696,54.6875
19/07/2005,44.68,0.13,0.291806958,55.13888889
20/07/2005,44.12,-0.56,-1.253357207,53.19444444
21/07/2005,43.29,-0.83,-1.881233001,50.3125
22/07/2005,44.52,1.23,2.841302841,54.58333333
25/07/2005,44.64,0.12,0.269541779,55
26/07/2005,45.91,1.27,2.844982079,59.40972222
27/07/2005,45.79,-0.12,-0.261380963,58.99305556
28/07/2005,46,0.21,0.458615418,59.72222222
29/07/2005,46.52,0.52,1.130434783,61.52777778
01/08/2005,47.94,1.42,3.052450559,66.45833333
02/08/2005,47.85,-0.09,-0.187734668,66.14583333
03/08/2005,47.32,-0.53,-1.107628004,64.30555556
04/08/2005,48,0.68,1.437024514,66.66666667
05/08/2005,48.67,0.67,1.395833333,68.99305556
08/08/2005,50.28,1.61,3.307992603,74.58333333
10/08/2005,50.74,0.46,0.914876691,76.18055556
11/08/2005,51.71,0.97,1.91170674,79.54861111
12/08/2005,52.48,0.77,1.48907368,82.22222222
15/08/2005,51.52,-0.96,-1.829268293,78.88888889
16/08/2005,51.13,-0.39,-0.756987578,77.53472222
17/08/2005,48.78,-2.35,-4.596127518,69.375
18/08/2005,48.62,-0.16,-0.32800328,68.81944444
19/08/2005,50.72,2.1,4.319210202,76.11111111
22/08/2005,50.69,-0.03,-0.059148265,76.00694444
23/08/2005,50.86,0.17,0.335371868,76.59722222
24/08/2005,51.96,1.1,2.162799843,80.41666667
25/08/2005,51.94,-0.02,-0.038491147,80.34722222
26/08/2005,51.29,-0.65,-1.251443974,78.09027778
30/08/2005,54.01,2.72,5.303178007,87.53472222
01/09/2005,54.42,0.41,0.759118682,88.95833333
02/09/2005,52.52,-1.9,-3.491363469,82.36111111
06/09/2005,51.69,-0.83,-1.580350343,79.47916667
07/09/2005,51.12,-0.57,-1.1027278,77.5
08/09/2005,50.38,-0.74,-1.447574335,74.93055556
09/09/2005,50.16,-0.22,-0.436681223,74.16666667
12/09/2005,48.94,-1.22,-2.432216906,69.93055556
13/09/2005,48.76,-0.18,-0.367797303,69.30555556
14/09/2005,50.57,1.81,3.712059065,75.59027778
15/09/2005,50.14,-0.43,-0.850306506,74.09722222
16/09/2005,49.3,-0.84,-1.675309134,71.18055556
19/09/2005,52.72,3.42,6.937119675,83.05555556
20/09/2005,52.28,-0.44,-0.834597876,81.52777778
21/09/2005,52.96,0.68,1.3006886,83.88888889
22/09/2005,52.81,-0.15,-0.283232628,83.36805556
23/09/2005,50.89,-1.92,-3.635675062,76.70138889
26/09/2005,51.66,0.77,1.5130674,79.375
27/09/2005,51.47,-0.19,-0.367789392,78.71527778
28/09/2005,53,1.53,2.972605401,84.02777778
29/09/2005,52.99,-0.01,-0.018867925,83.99305556
30/09/2005,52.33,-0.66,-1.245518022,81.70138889
03/10/2005,51.38,-0.95,-1.815402255,78.40277778
04/10/2005,49.78,-1.6,-3.11405216,72.84722222
05/10/2005,49.3,-0.48,-0.964242668,71.18055556
06/10/2005,47.65,-1.65,-3.346855984,65.45138889
07/10/2005,47.8,0.15,0.314795383,65.97222222
10/10/2005,47.67,-0.13,-0.271966527,65.52083333
11/10/2005,49.01,1.34,2.810992238,70.17361111
12/10/2005,49.73,0.72,1.469087941,72.67361111
13/10/2005,48.91,-0.82,-1.648904082,69.82638889
14/10/2005,48.35,-0.56,-1.144960131,67.88194444
17/10/2005,49.52,1.17,2.419855222,71.94444444
18/10/2005,48.38,-1.14,-2.302100162,67.98611111
19/10/2005,47.79,-0.59,-1.219512195,65.9375
20/10/2005,46.68,-1.11,-2.322661645,62.08333333
21/10/2005,46.86,0.18,0.385604113,62.70833333
24/10/2005,46.47,-0.39,-0.832266325,61.35416667
25/10/2005,47.58,1.11,2.388637831,65.20833333
26/10/2005,47.85,0.27,0.567465322,66.14583333
27/10/2005,47.59,-0.26,-0.543364681,65.24305556
28/10/2005,47.91,0.32,0.67241017,66.35416667
31/10/2005,46.73,-1.18,-2.462951367,62.25694444
02/11/2005,44.67,-2.06,-4.408303017,55.10416667
04/11/2005,45.06,0.39,0.873069174,56.45833333
07/11/2005,43.68,-1.38,-3.062583222,51.66666667
08/11/2005,44.02,0.34,0.778388278,52.84722222
09/11/2005,43.11,-0.91,-2.067242163,49.6875
10/11/2005,41.9,-1.21,-2.80677337,45.48611111
11/11/2005,41.71,-0.19,-0.453460621,44.82638889
14/11/2005,41.68,-0.03,-0.071925198,44.72222222
15/11/2005,41.23,-0.45,-1.079654511,43.15972222
16/11/2005,41.83,0.6,1.455251031,45.24305556
17/11/2005,41.06,-0.77,-1.840784126,42.56944444
18/11/2005,41.39,0.33,0.8037019,43.71527778
21/11/2005,41.55,0.16,0.386566804,44.27083333
22/11/2005,42.35,0.8,1.925391095,47.04861111
23/11/2005,42.51,0.16,0.377804014,47.60416667
28/11/2005,41.64,-0.87,-2.046577276,44.58333333
29/11/2005,41.21,-0.43,-1.032660903,43.09027778
30/11/2005,41.8,0.59,1.431691337,45.13888889
01/12/2005,42.88,1.08,2.583732057,48.88888889
02/12/2005,43.78,0.9,2.098880597,52.01388889
05/12/2005,44.31,0.53,1.210598447,53.85416667
06/12/2005,44.31,0,0,53.85416667
07/12/2005,44.02,-0.29,-0.654479801,52.84722222
08/12/2005,44.89,0.87,1.976374375,55.86805556
09/12/2005,44.48,-0.41,-0.913343729,54.44444444
12/12/2005,45.7,1.22,2.742805755,58.68055556
13/12/2005,45.9,0.2,0.437636761,59.375
14/12/2005,45.93,0.03,0.065359477,59.47916667
15/12/2005,45.26,-0.67,-1.458741563,57.15277778
16/12/2005,44.01,-1.25,-2.761820592,52.8125
19/12/2005,43.21,-0.8,-1.817768689,50.03472222
20/12/2005,43.68,0.47,1.087711178,51.66666667
21/12/2005,43.91,0.23,0.526556777,52.46527778
22/12/2005,43.93,0.02,0.045547711,52.53472222
23/12/2005,43.93,0,0,52.53472222
28/12/2005,45.5,1.57,3.573867517,57.98611111
29/12/2005,46.09,0.59,1.296703297,60.03472222
30/12/2005,46.72,0.63,1.366890866,62.22222222
03/01/2006,49.14,2.42,5.179794521,5.179794521
04/01/2006,48.87,-0.27,-0.549450549,4.601883562
05/01/2006,48.41,-0.46,-0.941272764,3.617294521
06/01/2006,49.32,0.91,1.879776906,5.565068493
09/01/2006,48.83,-0.49,-0.99351176,4.516267123
11/01/2006,48.79,-0.04,-0.081916854,4.430650685
12/01/2006,49.6,0.81,1.660176266,6.164383562
13/01/2006,48.98,-0.62,-1.25,4.837328767
17/01/2006,51.17,2.19,4.47121274,9.524828767
18/01/2006,50.6,-0.57,-1.113933946,8.304794521
19/01/2006,51.21,0.61,1.205533597,9.610445205
20/01/2006,52.85,1.64,3.202499512,13.12071918
23/01/2006,52.43,-0.42,-0.794701987,12.22174658
24/01/2006,51.49,-0.94,-1.792866679,10.20976027
25/01/2006,50.57,-0.92,-1.78675471,8.240582192
26/01/2006,51.12,0.55,1.087601345,9.417808219
27/01/2006,52.17,1.05,2.05399061,11.66523973
01/02/2006,51.68,-0.49,-0.939237109,10.61643836
02/02/2006,50.82,-0.86,-1.664086687,8.775684932
03/02/2006,51.14,0.32,0.629673357,9.460616438
06/02/2006,51.3,0.16,0.312866641,9.803082192
07/02/2006,49.57,-1.73,-3.372319688,6.100171233
08/02/2006,49.23,-0.34,-0.685898729,5.372431507
09/02/2006,49.32,0.09,0.182815356,5.565068493
10/02/2006,48.5,-0.82,-1.662611517,3.809931507
13/02/2006,47.45,-1.05,-2.164948454,1.5625
14/02/2006,46.17,-1.28,-2.697576396,-1.177226027
15/02/2006,44.55,-1.62,-3.50877193,-4.644691781
16/02/2006,45.1,0.55,1.234567901,-3.467465753
17/02/2006,46.26,1.16,2.572062084,-0.984589041
21/02/2006,47.82,1.56,3.372243839,2.354452055
22/02/2006,46.51,-1.31,-2.739439565,-0.449486301
23/02/2006,46.54,0.03,0.064502258,-0.385273973
24/02/2006,49.04,2.5,5.371723249,4.965753425
27/02/2006,47.72,-1.32,-2.691680261,2.140410959
28/02/2006,48.33,0.61,1.278290025,3.446061644
01/03/2006,49.19,0.86,1.779433064,5.286815068
02/03/2006,50.72,1.53,3.11038829,8.561643836
03/03/2006,50.75,0.03,0.059148265,8.625856164
06/03/2006,50.03,-0.72,-1.418719212,7.084760274
07/03/2006,49.37,-0.66,-1.319208475,5.672089041
08/03/2006,48.05,-1.32,-2.673688475,2.846746575
09/03/2006,48.48,0.43,0.894901145,3.767123288
10/03/2006,48.28,-0.2,-0.412541254,3.339041096
13/03/2006,49.63,1.35,2.796188898,6.22859589
14/03/2006,50.76,1.13,2.27684868,8.647260274
15/03/2006,50.48,-0.28,-0.551615445,8.047945205
16/03/2006,51.23,0.75,1.485736926,9.653253425
17/03/2006,51.63,0.4,0.780792504,10.50941781
20/03/2006,50.13,-1.5,-2.905287623,7.29880137
22/03/2006,50.66,0.53,1.057251147,8.433219178
23/03/2006,51.96,1.3,2.566127122,11.21575342
24/03/2006,52.4,0.44,0.846805235,12.15753425
27/03/2006,52.66,0.26,0.496183206,12.7140411
28/03/2006,54.09,1.43,2.715533612,15.77482877
29/03/2006,54.4,0.31,0.573118876,16.43835616
30/03/2006,55.04,0.64,1.176470588,17.80821918
31/03/2006,54.4,-0.64,-1.162790698,16.43835616
03/04/2006,54.55,0.15,0.275735294,16.75941781
04/04/2006,54.3,-0.25,-0.458295142,16.22431507
05/04/2006,55.14,0.84,1.546961326,18.02226027
06/04/2006,55.82,0.68,1.233224519,19.47773973
07/04/2006,55.39,-0.43,-0.770333214,18.55736301
10/04/2006,56.69,1.3,2.346994042,21.33989726
11/04/2006,56.97,0.28,0.493914271,21.93921233
18/04/2006,58.98,2.01,3.528172722,26.24143836
19/04/2006,59.76,0.78,1.322482197,27.9109589
20/04/2006,59.52,-0.24,-0.401606426,27.39726027
21/04/2006,60.93,1.41,2.368951613,30.41523973
24/04/2006,58.47,-2.46,-4.03741999,25.14982877
25/04/2006,58.08,-0.39,-0.667008722,24.31506849
26/04/2006,59.84,1.76,3.03030303,28.08219178
27/04/2006,58.76,-1.08,-1.804812834,25.77054795
28/04/2006,59.6,0.84,1.429543907,27.56849315
02/05/2006,61.06,1.46,2.44966443,30.69349315
03/05/2006,59.45,-1.61,-2.636750737,27.24743151
04/05/2006,57.67,-1.78,-2.9941127,23.4375
08/05/2006,56.62,-1.05,-1.820704006,21.19006849
09/05/2006,57.23,0.61,1.077357824,22.49571918
11/05/2006,58.98,1.75,3.057836799,26.24143836
15/05/2006,55.56,-3.42,-5.798575788,18.92123288
16/05/2006,55.47,-0.09,-0.161987041,18.72859589
17/05/2006,55.04,-0.43,-0.775193798,17.80821918
18/05/2006,55.77,0.73,1.32630814,19.37071918
19/05/2006,55.2,-0.57,-1.022054868,18.15068493
22/05/2006,55.61,0.41,0.742753623,19.02825342
23/05/2006,57.05,1.44,2.589462327,22.11044521
24/05/2006,55.59,-1.46,-2.559158633,18.98544521
